,km_driven,selling_price,Age,Luxury_Segment,Fuel_Used_Gas,Fuel_Used_Petrol,Ownership_2nd Owner,Ownership_3rd Owner,Ownership_4th Owner,Transimission_Type_Manual
2799,44408,707299,3,0,0,1,0,0,0,1
2800,16868,532999,4,0,0,1,0,0,0,1
2801,19840,814099,3,0,0,1,0,0,0,1
2802,12212,761499,3,0,0,1,0,0,0,1
2803,69516,586299,5,0,0,1,0,0,0,1
2804,51684,558499,6,0,0,1,0,0,0,1
2805,48104,573099,6,0,0,1,0,0,0,1
2806,15053,686799,4,0,0,1,0,0,0,1
2807,291,506799,1,0,0,1,0,0,0,1
2808,353688,732599,10,0,0,0,0,0,0,1
2809,17514,675499,4,0,0,1,1,0,0,1
2810,53131,722999,6,0,0,0,0,0,0,1
2811,19132,704199,4,0,0,1,0,0,0,1
2812,9076,636599,3,0,0,1,0,0,0,1
2813,110666,841899,7,0,0,0,0,0,0,1
2814,43284,705599,5,0,0,0,0,0,0,1
2815,39028,664499,5,0,0,1,0,0,0,1
2816,29328,663399,5,0,0,1,0,0,0,1
2817,12022,611599,5,0,0,1,0,0,0,1
2818,27546,671599,3,0,0,1,0,0,0,1
2819,21197,633999,4,0,0,1,0,0,0,1
2820,43681,729299,5,0,0,0,0,0,0,1
2821,8355,535799,2,0,0,1,0,0,0,0
2822,71869,609599,7,0,0,0,0,0,0,1
2823,44394,749999,3,0,0,1,0,0,0,0
2824,24978,806699,3,0,0,0,1,0,0,0
2825,52858,663099,4,0,0,1,1,0,0,1
2826,67490,695799,6,0,0,0,0,0,0,1
2827,30362,773799,4,0,0,0,1,0,0,1
2828,50971,852699,4,0,0,0,0,0,0,1
2829,32505,910399,5,0,0,1,0,0,0,0
2830,23954,594299,5,0,0,1,0,0,0,1
2831,471,844999,5,0,0,1,0,0,0,0
2832,34647,752799,5,0,0,1,1,0,0,0
2833,15414,890899,4,0,0,1,0,0,0,1
2834,47726,823099,5,0,0,0,0,0,0,1
2835,69796,847599,4,0,0,0,0,0,0,1
2836,46880,656099,5,0,0,1,0,0,0,1
2837,33893,689599,4,0,0,1,1,0,0,1
2838,41034,693299,4,0,0,1,0,0,0,1
2839,37322,624799,5,0,0,1,1,0,0,1
2840,143492,581299,7,0,0,0,0,0,0,1
2841,53333,730399,4,0,0,0,0,0,0,0
2842,21057,511599,5,0,0,1,0,0,0,1
2843,21416,729399,5,0,0,1,0,0,0,1
2844,15016,517999,5,0,0,1,0,0,0,0
2845,31920,500999,5,0,0,1,1,0,0,0
2846,28867,1665899,3,1,0,0,1,0,0,0
2847,14310,1079199,2,0,0,1,0,0,0,0
2848,49110,1746999,3,1,0,0,0,0,0,1
2849,40489,662499,4,0,0,1,0,0,0,1
2850,32985,827699,3,0,0,1,0,0,0,0
2851,29347,1736799,3,1,0,0,0,0,0,1
2852,71616,758599,5,0,0,0,0,0,0,1
2853,66878,889299,4,0,0,0,0,0,0,1
2854,73681,1775599,3,1,0,0,0,0,0,1
2855,47301,905299,4,0,0,0,0,0,0,1
2856,53135,759099,5,0,0,1,1,0,0,0
2857,86627,739299,5,0,0,0,0,0,0,1
2858,107368,672199,5,0,0,0,0,0,0,1
2859,29032,540999,5,0,0,1,0,0,0,0
2860,38726,1679699,3,1,0,0,0,0,0,1
2861,51649,752499,4,0,0,0,0,0,0,1
2862,40807,803899,4,0,0,1,0,0,0,0
2863,91825,1119999,4,0,0,0,0,0,0,1
2864,19670,1942999,7,1,0,0,0,0,0,0
2865,27724,1130999,3,0,0,1,0,0,0,0
2866,77100,859499,10,1,0,0,0,0,0,0
2867,9249,446599,8,0,0,1,1,0,0,1
2868,25101,574499,8,0,0,1,0,0,0,0
2869,56987,426499,8,0,0,1,0,0,0,1
2870,91007,925099,6,0,0,1,0,0,0,0
2871,11184,297099,7,0,0,1,0,0,0,1
2872,23969,474299,7,0,0,1,1,0,0,1
2873,14787,549999,3,0,0,1,0,0,0,1
2874,87935,530299,6,0,0,1,0,0,0,0
2875,56248,325599,11,0,0,1,1,0,0,1
2876,2437,695699,3,0,0,1,0,0,0,1
2877,34148,594099,4,0,0,1,1,0,0,0
2878,36317,1732299,2,0,0,0,0,0,0,1
2879,60049,916899,7,0,0,1,0,0,0,0
2880,12382,907399,3,0,0,0,0,0,0,1
2881,5305,610099,5,0,0,1,0,0,0,1
2882,19168,501799,6,0,0,1,0,0,0,1
2883,10258,443899,6,0,0,1,0,0,0,0
2884,17240,406399,7,0,0,1,0,0,0,0
2885,38423,1780399,2,0,0,0,0,0,0,0
2886,41797,727399,5,0,0,1,0,0,0,0
2887,42521,454599,4,0,0,1,0,0,0,1
2888,75652,416399,8,0,0,1,0,0,0,0
2889,49406,654299,4,0,0,1,0,0,0,1
2890,54393,464499,10,0,0,0,0,0,0,1
2891,69714,505299,8,0,0,1,0,0,0,1
2892,81829,1348299,9,1,0,0,0,1,0,0
2893,6620,606399,5,0,0,1,0,0,0,1
2894,19876,1824699,3,0,0,0,0,0,0,0
2895,66781,425199,8,0,0,1,0,0,0,1
2896,7742,740899,3,0,0,1,0,0,0,1
2897,9353,1338299,2,0,0,1,0,0,0,0
2898,26173,649599,4,0,0,1,1,0,0,1
2899,20903,973699,3,0,0,1,0,0,0,1
2900,58440,531499,8,0,0,1,0,0,0,1
2901,18432,881399,4,0,0,1,0,0,0,1
2902,35361,353299,8,0,0,1,0,0,0,1
2903,27745,437499,8,0,0,1,0,0,0,1
2904,19843,383299,8,0,0,1,0,0,0,1
2905,33200,548699,6,0,0,1,0,0,0,1
2906,84428,390999,10,0,0,0,0,0,0,1
2907,19504,548699,6,0,0,1,0,0,0,1
2908,55941,418499,7,0,0,1,0,0,0,1
2909,29828,725599,4,0,0,1,0,0,0,1
2910,67225,616099,8,0,0,0,0,0,0,1
2911,99247,499799,8,0,0,1,0,0,0,1
2912,16957,1025299,4,0,0,1,1,0,0,0
2913,108347,491899,8,0,0,0,0,0,0,1
2914,2735,1062799,2,0,0,1,0,0,0,1
2915,22495,734599,6,0,0,0,0,0,0,1
2916,10179,917199,3,0,0,1,0,0,0,1
2917,58181,519599,6,0,0,1,1,0,0,1
2918,7997,1181099,2,0,0,1,0,0,0,0
2919,68040,480599,6,0,0,1,1,0,0,1
2920,79111,988499,6,0,0,0,0,0,0,1
2921,10596,350599,4,0,0,1,0,0,0,1
2922,13470,311399,5,0,0,1,0,0,0,1
2923,24359,1073399,4,0,0,1,1,0,0,0
2924,44218,570799,7,0,0,1,0,0,0,1
2925,161934,443099,9,0,0,0,0,0,0,1
2926,55625,941599,5,0,0,1,1,0,0,0
2927,28722,561099,7,0,0,1,0,0,0,1
2928,40429,1131799,4,0,0,1,0,0,0,0
2929,15284,356099,4,0,0,1,0,0,0,0
2930,32994,574299,6,0,0,1,1,0,0,1
2931,170530,736099,10,0,0,0,1,0,0,1
2932,291,773299,2,0,0,1,0,0,0,1
2933,23909,411999,3,0,1,0,0,0,0,1
2934,39224,722999,6,0,0,0,0,0,0,1
2935,40063,483399,5,0,0,1,0,0,0,1
2936,85518,604699,6,0,0,0,0,0,0,1
2937,66434,532299,7,0,0,0,1,0,0,1
2938,128958,921999,7,0,0,0,0,0,0,1
2939,43919,886199,4,0,0,0,0,0,0,0
2940,22695,727999,3,0,0,1,0,0,0,1
2941,59022,575799,6,0,0,1,0,0,0,1
2942,8849,544699,4,0,0,1,0,0,0,1
2943,83763,498299,9,0,0,0,1,0,0,1
2944,46926,553499,7,0,0,1,0,0,0,1
2945,68616,806399,5,0,0,0,0,0,0,1
2946,69748,556999,6,0,0,1,0,0,0,1
2947,48102,802099,4,0,0,1,0,0,0,0
2948,43004,761599,5,0,0,0,0,0,0,1
2949,161435,664299,5,0,0,0,0,0,0,1
2950,50303,787299,4,0,0,0,1,0,0,1
2951,47815,369499,9,0,0,1,0,0,0,0
2952,18762,1050799,3,0,0,1,1,0,0,0
2953,55578,693699,8,0,0,1,0,0,0,1
2954,5914,1617199,3,0,0,1,0,0,0,1
2955,73896,591399,5,0,0,1,0,0,0,1
2956,94207,1425299,9,1,0,0,1,0,0,0
2957,7765,469299,3,0,0,1,0,0,0,0
2958,76689,619099,6,0,0,1,0,0,0,0
2959,25906,1225499,3,0,0,0,0,0,0,1
2960,40509,256499,9,0,0,1,0,0,0,1
2961,41795,678599,6,0,0,1,0,0,0,0
2962,42221,1906199,4,0,0,0,0,0,0,1
2963,47429,1036499,7,0,0,0,0,0,0,1
2964,38559,1814599,4,0,0,0,0,0,0,1
2965,45886,253199,9,0,0,1,0,0,0,1
2966,17662,973899,2,0,0,1,0,0,0,1
2967,40279,672499,5,0,0,1,1,0,0,0
2968,36763,452099,5,0,0,1,0,0,0,1
2969,58181,846699,6,0,0,0,0,0,0,1
2970,6341,817899,3,0,0,1,0,0,0,0
2971,19863,768199,5,0,0,1,0,0,0,1
2972,4245,1247299,1,1,0,1,0,0,0,0
2973,28725,431499,7,0,0,1,1,0,0,1
2974,13868,1699699,2,0,0,1,0,0,0,0
2975,40877,447599,8,0,0,1,0,0,0,1
2976,5862,440899,4,0,0,1,0,0,0,0
2977,67194,779999,6,0,0,0,1,0,0,1
2978,25271,467999,3,0,0,1,0,0,0,0
2979,18389,487699,4,0,0,1,0,0,0,1
2980,26967,733099,4,0,0,0,0,0,0,1
2981,13164,826899,3,0,0,1,0,0,0,0
2982,42429,401399,7,0,0,1,0,0,0,0
2983,74701,404699,9,0,0,1,0,0,0,1
2984,103411,1060699,8,0,0,1,0,0,0,0
2985,16358,893799,3,0,0,1,0,0,0,0
2986,10411,1168999,4,0,0,1,0,0,0,0
2987,26983,447199,8,0,0,1,0,0,0,1
2988,50487,441299,10,0,0,0,0,0,0,1
2989,56830,388599,8,0,0,1,1,0,0,1
2990,17478,449899,5,0,0,1,1,0,0,1
2991,58873,422299,8,0,0,1,1,0,0,1
2992,29411,392999,9,0,0,1,0,0,0,1
2993,34853,784399,3,0,0,1,0,0,0,1
2994,44433,354199,7,0,0,1,0,0,0,1
2995,6006,845999,3,0,0,1,0,0,0,0
2996,25349,853199,3,0,0,1,0,0,0,0
2997,18221,1011099,2,0,0,1,0,0,0,1
2998,23846,433499,6,0,0,1,0,1,0,1
2999,2710,819799,3,0,0,1,0,0,0,0
3000,26735,425299,8,0,0,1,0,0,0,1
3001,32766,467699,6,0,0,1,0,0,0,1
3002,14930,743299,4,0,0,1,1,0,0,1
3003,19798,909599,2,0,0,1,0,0,0,1
3004,13226,939499,2,0,0,1,0,0,0,1
3005,53879,527099,6,0,0,1,0,0,0,1
3006,10022,614699,5,0,0,1,0,0,0,1
3007,24103,615999,6,0,0,1,1,0,0,1
3008,34208,1467499,5,1,0,0,0,0,0,1
3009,30236,838699,3,0,0,0,0,0,0,1
3010,11375,488699,5,0,0,1,0,0,0,1
3011,73561,975099,3,0,0,0,0,0,0,1
3012,26796,711499,4,0,0,1,0,0,0,1
3013,26979,456699,6,0,0,1,0,0,0,1
3014,6954,610299,5,0,0,1,0,0,0,1
3015,162410,401499,10,0,0,0,0,0,0,1
3016,64674,357399,8,0,0,1,0,0,0,1
3017,22635,442699,5,0,0,1,0,0,0,1
3018,22549,540499,5,0,0,1,1,0,0,1
3019,14714,506199,3,0,0,1,1,0,0,0
3020,19673,698799,5,0,0,1,0,0,0,1
3021,15132,778599,4,0,0,1,1,0,0,1
3022,24588,1427199,5,1,0,0,0,0,0,1
3023,25348,658699,5,0,0,1,0,0,0,1
3024,48494,567399,4,0,0,0,0,0,0,1
3025,45258,434099,8,0,0,1,0,0,0,1
3026,67248,590899,6,0,0,1,0,0,0,1
3027,23043,1100199,4,0,0,1,0,0,0,0
3028,27166,904599,3,0,0,0,1,0,0,1
3029,26191,992899,3,0,0,1,1,0,0,1
3030,26809,1787199,4,1,0,1,0,0,0,0
3031,57702,862699,3,0,0,0,0,0,0,1
3032,33613,1051799,4,0,0,1,0,0,0,0
3033,16989,520499,6,0,0,1,0,0,0,0
3034,15309,583099,3,0,0,1,0,0,0,0
3035,11435,393999,5,0,0,1,0,1,0,1
3036,40124,452099,6,0,0,1,0,0,0,1
3037,141022,465699,5,0,0,0,0,0,0,1
3038,25153,917099,4,0,0,1,0,0,0,0
3039,142995,471299,7,0,0,0,0,0,0,1
3040,9363,578899,6,0,0,1,0,0,0,1
3041,25082,546399,6,0,0,1,0,0,0,1
3042,20260,589699,1,0,1,0,0,0,0,1
3043,10356,810999,3,0,0,1,0,0,0,1
3044,42659,1330299,4,0,0,0,1,0,0,0
3045,23504,319699,5,0,0,1,0,0,0,1
3046,63961,499099,7,0,0,1,0,0,0,1
3047,14444,903199,2,0,0,1,0,0,0,1
3048,12442,622299,3,0,0,1,0,0,0,0
3049,3401,460399,1,0,0,1,0,0,0,1
3050,47186,1112599,4,0,0,1,0,0,0,0
3051,42725,688799,5,0,0,1,0,0,0,1
3052,61555,427299,3,0,0,1,0,0,0,1
3053,28127,799799,4,0,0,0,0,0,0,1
3054,76366,548299,6,0,0,1,0,0,0,1
3055,21407,629899,5,0,0,1,0,0,0,1
3056,20082,731699,5,0,0,0,0,0,0,1
3057,47421,586699,6,0,0,1,0,0,0,1
3058,9370,390299,3,0,0,1,0,0,0,1
3059,12937,1768199,3,1,0,0,0,0,0,1
3060,6571,501199,2,0,0,1,0,0,0,0
3061,3654,481199,1,0,0,1,0,0,0,1
3062,22796,507299,4,0,0,1,0,0,0,1
3063,50573,1167299,4,0,0,1,0,0,0,0
3064,71122,524599,6,0,0,1,0,0,0,0
3065,63277,569999,5,0,0,1,0,0,0,1
3066,78266,770799,5,0,0,0,0,0,0,1
3067,17083,799799,2,0,0,1,0,0,0,0
3068,30575,788899,5,0,0,0,0,0,0,1
3069,67154,668099,5,0,0,0,0,0,0,0
3070,16734,606099,5,0,0,1,0,0,0,1
3071,2799,534699,2,0,0,1,0,0,0,0
3072,28197,581499,5,0,0,1,0,0,0,1
3073,40361,551499,6,0,0,1,0,0,0,1
3074,8717,1692999,2,1,0,1,0,0,0,0
3075,82803,584599,6,0,0,0,0,0,0,1
3076,8509,388799,3,0,0,1,0,0,0,1
3077,6829,704199,4,0,0,1,0,0,0,1
3078,134109,623599,6,0,0,0,0,0,0,1
3079,38393,708899,5,0,0,1,0,0,0,1
3080,56836,940299,4,0,0,0,0,0,0,1
3081,8782,810999,3,0,0,1,0,0,0,1
3082,83600,528899,6,0,0,1,0,0,0,1
3083,29409,526099,5,0,0,0,0,0,0,1
3084,44452,735099,4,0,0,1,0,0,0,1
3085,57977,616599,5,0,0,1,0,0,0,0
3086,48802,811299,5,0,0,0,0,0,0,1
3087,7231,1692299,3,1,0,1,1,0,0,0
3088,71772,666899,4,0,0,1,0,0,0,1
3089,51725,744199,4,0,0,1,0,0,0,1
3090,38135,790899,5,0,0,0,0,0,0,1
3091,29794,628999,5,0,0,1,0,0,0,1
3092,47707,557399,6,0,0,1,0,0,0,1
3093,96538,526099,7,0,0,1,0,0,0,0
3094,24639,1090799,3,0,0,0,0,0,0,1
3095,76773,591899,6,0,0,1,0,0,0,1
3096,26382,612299,4,0,0,1,0,0,0,1
3097,69421,591599,5,0,0,1,0,0,0,1
3098,40567,674999,5,0,0,1,0,0,0,1
3099,103875,620499,5,0,0,0,0,0,0,1
3100,56653,861799,4,0,0,0,0,0,0,1
3101,40312,453099,5,0,0,1,0,0,0,1
3102,52077,1246499,5,0,0,0,1,0,0,1
3103,47158,741999,4,0,0,0,0,0,0,1
3104,30212,766499,5,0,0,1,0,0,0,0
3105,58498,777999,5,0,0,0,0,0,0,1
3106,29078,772199,4,0,0,1,0,0,0,0
3107,114807,804199,5,0,0,0,0,0,0,1
3108,42503,786599,4,0,0,1,0,0,0,1
3109,77547,1116799,11,1,0,0,1,0,0,0
3110,43151,308399,11,0,0,1,1,0,0,1
3111,77971,694899,7,0,0,1,1,0,0,1
3112,33818,513599,5,0,0,1,0,0,0,0
3113,53914,1903099,6,0,0,0,0,0,0,0
3114,13596,2229399,2,1,0,0,0,0,0,1
3115,13577,733599,3,0,0,1,0,0,0,1
3116,6972,475199,6,0,0,1,0,0,0,1
3117,12199,506099,4,0,0,1,1,0,0,1
3118,32058,419199,9,0,0,1,0,0,0,1
3119,19392,309199,9,0,0,1,1,0,0,1
3120,51486,323699,7,0,0,1,1,0,0,1
3121,47834,506799,8,0,0,1,0,0,0,1
3122,77968,831099,6,0,0,1,0,0,0,1
3123,47670,1749399,3,0,0,0,0,0,0,1
3124,74162,1553899,6,0,0,0,0,0,0,0
3125,25426,1100499,1,0,0,1,0,0,0,1
3126,30356,330199,6,0,0,1,0,0,0,1
3127,44915,731299,6,0,0,1,0,0,0,0
3128,13817,1827999,3,0,0,1,0,0,0,0
3129,12742,420399,9,0,0,1,0,0,0,1
3130,30541,423999,9,0,0,1,0,0,0,1
3131,14433,416799,3,0,0,1,0,0,0,1
3132,37492,388499,8,0,0,1,0,0,0,1
3133,17629,396899,8,0,0,1,0,0,0,0
3134,38845,358299,7,0,0,1,1,0,0,1
3135,37480,438399,8,0,0,1,0,0,0,1
3136,52923,848399,4,0,0,0,0,0,0,1
3137,31896,589899,4,0,0,0,1,0,0,1
3138,59581,373799,6,0,0,1,0,0,0,1
3139,20824,291099,5,0,0,1,0,0,0,1
3140,6434,1911499,2,0,0,1,0,0,0,0
3141,23841,429099,9,0,0,1,0,0,0,1
3142,42877,543799,6,0,0,1,0,0,0,0
3143,61096,1590699,4,0,0,0,0,0,0,0
3144,26214,869499,5,0,0,0,1,0,0,1
3145,76913,608199,6,0,0,0,0,0,0,1
3146,4603,657199,3,0,0,1,0,0,0,1
3147,39404,434599,7,0,0,1,1,0,0,1
3148,7228,453399,4,0,0,1,0,0,0,0
3149,37905,999599,3,0,0,1,0,0,0,0
3150,38537,684099,5,0,0,1,0,0,0,1
3151,13789,657199,3,0,0,1,0,0,0,1
3152,14609,1063499,2,0,0,1,0,0,0,1
3153,45176,774699,5,0,0,1,0,0,0,0
3154,25303,426299,5,0,0,1,0,0,0,1
3155,7846,1035499,3,0,0,1,0,0,0,1
3156,17937,674499,3,0,0,1,0,0,0,0
3157,54474,474299,7,0,0,1,0,0,0,1
3158,24459,452099,5,0,0,1,0,0,0,1
3159,35135,1297799,3,0,0,0,0,0,0,0
3160,27479,365699,3,0,0,1,0,0,0,1
3161,62188,480099,6,0,1,0,0,0,0,1
3162,38320,1399899,4,0,0,1,0,0,0,0
3163,29349,1059999,6,0,0,1,0,0,0,0
3164,14696,768799,4,0,0,1,0,0,0,0
3165,32735,594699,6,0,0,1,0,0,0,1
3166,34270,404099,9,0,0,1,0,0,0,1
3167,28915,657199,3,0,0,1,0,0,0,1
3168,3455,1666699,3,1,0,1,0,0,0,0
3169,2371,578099,1,0,0,1,0,0,0,1
3170,46514,1958799,6,1,0,0,0,0,0,0
3171,51558,501799,6,0,0,1,0,0,0,1
3172,32401,363099,8,0,0,1,0,0,0,1
3173,4550,1058299,1,0,0,1,0,0,0,0
3174,39454,340899,9,0,0,1,0,0,0,1
3175,11996,861099,3,0,0,1,0,0,0,1
3176,52990,556899,3,0,1,0,0,0,0,1
3177,31169,616499,5,0,0,1,1,0,0,1
3178,33019,322599,7,0,0,1,0,0,0,1
3179,17464,1432699,3,0,0,1,0,0,0,0
3180,23283,582199,7,0,0,1,0,0,0,1
3181,14768,994699,3,0,0,1,0,0,0,0
3182,11649,871999,6,0,0,1,0,0,0,1
3183,21902,314999,9,0,0,1,0,0,0,1
3184,33823,1274999,4,0,0,1,1,0,0,0
3185,11349,1391399,3,0,0,1,1,0,0,0
3186,73308,643499,6,0,0,0,0,0,0,1
3187,2361,1044999,1,0,0,1,0,0,0,1
3188,23212,793099,6,0,0,1,1,0,0,1
3189,30786,783599,3,0,0,1,0,0,0,1
3190,36057,368899,4,0,0,1,0,0,0,1
3191,26429,439699,7,0,0,1,0,0,0,1
3192,7430,499699,5,0,0,1,0,0,0,1
3193,43901,302699,7,0,0,1,0,0,0,1
3194,22331,669499,5,0,0,1,0,0,0,1
3195,21036,394699,8,0,0,1,0,0,0,1
3196,18210,463799,6,0,0,1,0,0,0,1
3197,38491,379099,7,0,0,1,0,0,0,1
3198,41887,956199,7,0,0,0,0,0,0,1
3199,17350,569999,4,0,0,1,0,0,0,1
3200,29159,1320299,5,1,0,0,0,0,0,1
3201,14861,446999,7,0,0,1,0,0,0,1
3202,5738,367199,7,0,0,1,1,0,0,1
3203,53823,711599,4,0,0,1,0,0,0,1
3204,14654,464899,6,0,0,1,0,0,0,1
3205,29445,586699,4,0,0,1,0,0,0,1
3206,25976,479499,8,0,0,1,0,0,0,1
3207,49323,853299,3,0,0,0,0,0,0,1
3208,57231,491999,7,0,0,1,0,0,0,1
3209,68292,402499,8,0,0,1,0,0,0,1
3210,40797,1024499,3,0,0,1,1,0,0,0
3211,24517,512099,6,0,0,1,0,0,0,1
3212,27432,922499,5,0,0,1,0,0,0,1
3213,8472,632499,4,0,0,0,0,0,0,1
3214,37918,740199,4,0,0,1,1,0,0,1
3215,89724,463499,7,0,0,1,0,0,0,1
3216,29433,626399,5,0,0,1,1,0,0,1
3217,40672,495699,8,0,0,1,1,0,0,0
3218,8225,482899,5,0,0,1,0,0,0,1
3219,45417,1083299,4,0,0,0,0,0,0,0
3220,9706,442899,1,0,0,1,0,0,0,1
3221,4008,512199,6,0,0,1,0,0,0,0
3222,69376,886799,5,0,0,1,0,0,0,0
3223,57606,649299,5,0,0,1,0,0,0,0
3224,68172,1295599,5,1,0,0,0,0,0,1
3225,51545,605999,5,0,0,1,0,0,0,1
3226,61279,548699,6,0,0,1,0,0,0,1
3227,26161,566999,3,0,0,1,0,0,0,1
3228,86684,1226799,5,0,0,0,0,0,0,0
3229,90518,567799,6,0,0,1,0,0,0,1
3230,69182,1152799,4,0,0,1,0,0,0,1
3231,50485,1278699,5,1,0,0,0,0,0,1
3232,9395,454299,4,0,0,1,1,0,0,1
3233,13825,678699,4,0,0,1,1,0,0,0
3234,71,770799,6,0,0,0,0,0,0,1
3235,96000,943699,3,0,0,0,0,0,0,1
3236,37219,649399,4,0,0,1,0,0,0,1
3237,37091,811499,6,0,0,0,0,0,0,1
3238,25316,536999,7,0,0,1,0,0,0,1
3239,29261,1144899,4,0,0,1,0,0,0,0
3240,40669,523899,6,0,0,1,0,0,0,1
3241,55166,352299,5,0,0,1,0,0,0,1
3242,9633,769399,3,0,0,1,0,0,0,1
3243,53889,468499,8,0,0,1,0,0,0,1
3244,8375,593699,3,0,0,1,0,0,0,1
3245,13771,492299,5,0,0,1,0,0,0,1
3246,40618,642699,5,0,0,1,0,0,0,1
3247,498,773699,3,0,0,1,0,0,0,1
3248,14895,693399,3,0,0,1,0,0,0,1
3249,54546,522999,6,0,0,1,0,0,0,0
3250,41470,327999,4,0,0,1,0,0,0,1
3251,15223,394899,3,0,0,1,0,0,0,1
3252,74105,904599,3,0,0,0,0,0,0,1
3253,17655,875099,3,0,0,1,0,0,0,1
3254,8077,2075099,1,1,0,1,0,0,0,0
3255,50910,632499,5,0,0,0,0,0,0,1
3256,25453,2063299,3,1,0,1,0,0,0,0
3257,15002,889599,4,0,0,1,0,0,0,1
3258,2676,488799,2,0,0,1,0,0,0,1
3259,81903,589999,5,0,0,1,0,0,0,1
3260,36569,1639699,4,1,0,1,0,0,0,0
3261,61251,1584499,8,1,0,0,1,0,0,0
3262,24887,688599,5,0,0,1,0,0,0,1
3263,16517,541299,2,0,1,0,0,0,0,1
3264,69468,680799,6,0,0,1,0,0,0,0
3265,7365,1168099,4,0,0,0,0,0,0,0
3266,75388,873399,5,0,0,0,0,0,0,1
3267,24068,740499,4,0,0,0,0,0,0,0
3268,17181,826899,4,0,0,1,0,0,0,1
3269,18632,644799,5,0,0,1,0,0,0,1
3270,53754,512699,5,0,0,1,1,0,0,1
3271,31471,725199,3,0,0,1,0,0,0,1
3272,49684,683899,5,0,0,0,0,0,0,1
3273,10141,2115299,1,1,0,0,0,0,0,1
3274,11399,783699,2,1,0,1,0,0,0,1
3275,46400,2019999,3,1,0,0,0,0,0,1
3276,65856,396399,8,0,0,1,1,0,0,1
3277,76959,1239499,5,1,0,0,0,0,0,1
3278,45765,420999,8,0,0,1,0,0,0,1
3279,46437,1897599,5,1,0,1,0,0,0,0
3280,53102,510199,7,1,0,0,0,0,0,0
3281,12981,1155299,2,0,0,1,1,0,0,1
3282,17811,496899,4,0,0,1,0,0,0,0
3283,23733,612599,4,0,0,1,1,0,0,1
3284,66782,286199,11,0,0,1,1,0,0,1
3285,84205,1409199,5,0,0,1,0,0,0,0
3286,21886,687199,2,0,0,1,0,0,0,1
3287,23622,674599,5,0,0,1,0,0,0,0
3288,80631,981699,3,0,0,1,0,0,0,1
3289,30382,1619599,6,1,0,0,1,0,0,0
3290,58533,975899,8,0,0,1,0,0,0,0
3291,37816,346399,7,0,0,1,0,0,0,1
3292,91557,1402899,8,1,0,0,1,0,0,0
3293,10350,342699,8,0,0,1,0,0,0,1
3294,55218,350399,5,0,0,1,1,0,0,1
3295,51934,1291799,8,1,0,0,0,0,0,0
3296,52354,522699,7,0,0,1,1,0,0,0
3297,58639,1274699,5,0,0,1,0,0,0,1
3298,67923,486499,11,0,0,1,0,0,0,1
3299,62798,333199,8,0,0,1,0,0,0,1
3300,35362,550499,7,0,0,1,0,0,0,0
3301,62113,358999,7,0,0,1,0,0,0,1
3302,49413,1572699,3,1,0,0,0,0,0,1
3303,11731,453999,2,0,0,1,0,1,0,1
3304,60584,235099,12,0,0,1,0,0,0,1
3305,62171,614799,5,0,0,1,1,0,0,1
3306,49537,337299,7,0,0,1,1,0,0,1
3307,52447,1613299,3,1,0,0,1,0,0,1
3308,12761,371599,10,0,0,1,0,1,0,1
3309,41575,323699,4,0,0,1,0,0,0,1
3310,44319,204199,13,0,0,1,0,0,0,1
3311,12225,488499,4,0,0,1,0,0,0,1
3312,71745,1270999,4,1,0,0,0,0,0,1
3313,62837,560499,5,0,0,0,0,0,0,1
3314,89851,392899,7,0,0,0,0,0,0,1
3315,116661,691999,8,0,0,1,0,0,0,1
3316,90501,1190899,5,0,0,0,0,0,0,0
3317,7760,556499,1,0,0,1,0,0,0,0
3318,65307,364099,9,0,0,1,0,0,0,1
3319,48915,244099,12,0,0,1,1,0,0,1
3320,9596,390299,3,0,0,1,0,0,0,1
3321,41411,1060999,9,0,0,1,0,0,0,0
3322,23859,693299,4,0,0,1,0,0,0,1
3323,41253,684299,6,0,0,1,0,0,0,0
3324,23791,432699,6,0,0,1,0,0,0,1
3325,37503,1408299,3,0,0,0,0,0,0,1
3326,34566,423899,12,0,0,1,0,0,0,1
3327,26236,778999,5,0,0,1,0,0,0,1
3328,48031,1261499,4,0,0,0,0,0,0,1
3329,12855,622699,5,0,0,1,0,0,0,0
3330,27478,1177299,5,0,0,0,0,0,0,1
3331,24964,366199,5,0,0,1,0,0,0,1
3332,26841,566599,4,0,0,1,0,0,0,1
3333,48794,627899,3,0,0,1,0,0,0,1
3334,4782,390099,3,0,0,1,0,0,0,1
3335,33228,464499,8,0,0,1,0,0,0,0
3336,17682,739999,5,0,0,1,0,0,0,1
3337,91792,505199,6,0,0,0,0,0,0,1
3338,19063,642499,4,0,0,1,1,0,0,1
3339,48278,1033899,4,0,0,0,0,0,0,1
3340,14186,399099,3,0,0,1,0,0,0,1
3341,34424,1561899,2,0,0,0,1,0,0,0
3342,11042,645799,5,0,0,1,1,0,0,1
3343,78295,1642299,6,1,0,0,1,0,0,1
3344,29761,616599,5,0,0,1,1,0,0,1
3345,16641,371399,3,0,0,1,1,0,0,1
3346,28416,597899,5,0,0,1,0,0,0,1
3347,78203,855999,5,0,0,0,0,0,0,1
3348,40661,862599,7,0,0,1,0,0,0,1
3349,39298,231499,12,0,0,1,1,0,0,1
3350,80843,473499,4,0,1,0,0,0,0,1
