,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
452,Automatic,2nd Owner,Petrol,50256,518499,Chennai,2015 Hyundai Grand i10 ASTA 1.2 AT VTVT Automatic,7
453,Manual,1st Owner,Petrol,12580,443499,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
454,Manual,3rd Owner,Petrol,16691,486199,Chennai,2018 Maruti Wagon R 1.0 VXI Manual,4
455,Manual,1st Owner,Petrol,13363,475099,Chennai,2017 Maruti Wagon R 1.0 VXI Manual,5
456,Automatic,1st Owner,Petrol,25243,494199,Chennai,2017 Maruti Wagon R 1.0 VXI OPT AMT Automatic,5
457,Manual,1st Owner,Petrol,42215,338899,Chennai,2017 Hyundai Eon ERA PLUS Manual,5
458,Manual,1st Owner,Petrol,43071,349799,Chennai,2017 Hyundai Eon ERA PLUS Manual,5
459,Manual,1st Owner,Petrol,26079,406199,Chennai,2017 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,5
460,Manual,2nd Owner,Petrol,32997,538299,Chennai,2017 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,5
461,Manual,2nd Owner,Petrol,34824,608599,Chennai,2017 Maruti Baleno DELTA 1.2 K12 Manual,5
462,Manual,1st Owner,Petrol,70238,391399,Chennai,2014 Maruti Wagon R 1.0 VXI Manual,8
463,Manual,1st Owner,Petrol,76732,359699,Chennai,2015 Maruti Wagon R 1.0 VXI Manual,7
464,Manual,1st Owner,Petrol,42461,506999,Chennai,2017 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,5
465,Automatic,2nd Owner,Petrol,20642,494199,Chennai,2017 Maruti Wagon R 1.0 VXI OPT AMT Automatic,5
466,Manual,1st Owner,Petrol,96751,481499,Chennai,2017 Hyundai Grand i10 MAGNA 1.2 KAPPA VTVT Manual,5
467,Manual,1st Owner,Petrol,24965,701399,Chennai,2019 Maruti Baleno DELTA 1.2 K12 Manual,3
468,Manual,2nd Owner,Petrol,44240,503299,Chennai,2017 Hyundai Grand i10 SPORTS 1.2 VTVT Manual,5
469,Manual,1st Owner,Petrol,7493,493899,Chennai,2019 Maruti Eeco 5 STR WITH AC PLUSHTR Manual,3
470,Manual,1st Owner,Petrol,81935,449599,Chennai,2017 Maruti Wagon R 1.0 VXI OPT Manual,5
