,Transimission_Type,Ownership,Fuel_Used,km_driven,selling_price,Place of Origin,Complete_Info,Age
410,Manual,2nd Owner,Petrol,30170,676799,Bengaluru,2018 Maruti Dzire ZXI Manual,4
411,Manual,1st Owner,Petrol,31187,419699,Bengaluru,2016 Maruti Wagon R 1.0 VXI Manual,6
412,Automatic,2nd Owner,Petrol,21535,414899,Bengaluru,2016 Maruti Alto K10 VXI AMT Automatic,6
413,Manual,1st Owner,Petrol,53732,470799,Bengaluru,2014 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,8
414,Manual,1st Owner,Diesel,64010,1113599,Bengaluru,2017 Maruti S Cross ALPHA SHVS Manual,5
415,Manual,1st Owner,Petrol,55122,309099,Bengaluru,2012 Maruti Alto K10 VXI Manual,10
416,Manual,1st Owner,Petrol,29328,539099,Bengaluru,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT Manual,6
417,Manual,2nd Owner,Petrol,39231,638999,Bengaluru,2017 Hyundai i20 Active 1.2 S Manual,5
418,Manual,1st Owner,Petrol,41287,697099,Bengaluru,2018 Maruti Dzire VXI Manual,4
419,Manual,2nd Owner,Petrol,59043,635599,Bengaluru,2016 Maruti Baleno ZETA 1.2 K12 Manual,6
420,Manual,1st Owner,Petrol,5937,1462399,Bengaluru,2021 Honda City ZX MT PETROL Manual,1
421,Manual,2nd Owner,Diesel,147197,650199,Bengaluru,2016 Maruti S Cross ZETA 1.3 Manual,6
422,Manual,1st Owner,Petrol,48418,356599,Bengaluru,2016 Maruti Alto K10 VXI Manual,6
423,Manual,1st Owner,Petrol,44961,387999,Bengaluru,2013 Maruti Wagon R 1.0 VXI Manual,9
424,Manual,1st Owner,Petrol,41590,517699,Bengaluru,2015 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT Manual,7
